algoritmo,tamanho,tipo,execucao,comparacoes,movimentacoes,tempo
Insercao,75000,0,2,74999,149998,0.000030
Shellsort,75000,0,2,894427,1788854,0.000431
Mergesort,75000,0,2,594612,1813540,0.000653
Heapsort,75000,0,2,1139364,1578718,0.002255
Quicksort,75000,0,2,1441176,2446737,0.001464
QuicksortI,75000,0,2,1430349,2297236,0.000685
Introsort,75000,0,2,1154936,275416,0.000358
Countingsort,75000,0,2,0,150000,0.136839
Bucketsort,75000,0,2,75000,300000,0.001724
RadixsortC,75000,0,2,0,1350000,0.002062
RadixsortB,75000,0,2,0,3375000,0.005385
Bolha,75000,0,3,74999,0,0.000035
Coquetel,75000,0,3,74999,0,0.000035
Selecao,75000,0,3,2812462500,0,0.711531
Insercao,75000,0,3,74999,149998,0.000030
Shellsort,75000,0,3,894427,1788854,0.000450
Mergesort,75000,0,3,594612,1813540,0.000655
Heapsort,75000,0,3,1139364,1578718,0.002239
Quicksort,75000,0,3,1433484,2409495,0.001459
QuicksortI,75000,0,3,1466628,2417794,0.000771
Introsort,75000,0,3,1154936,275416,0.000360
Countingsort,75000,0,3,0,150000,0.138391
Bucketsort,75000,0,3,75000,300000,0.001751
RadixsortC,75000,0,3,0,1350000,0.002080
RadixsortB,75000,0,3,0,3375000,0.006600
Bolha,75000,1,1,2812462500,8437387500,13.096401
Coquetel,75000,1,1,2812462500,8437387500,13.144648
Selecao,75000,1,1,2812462500,112500,0.720909
Insercao,75000,1,1,2812462500,2812612498,0.533791
Shellsort,75000,1,1,1228786,2169122,0.000847
Mergesort,75000,1,1,624316,2437856,0.000775
Heapsort,75000,1,1,1118485,1470160,0.002407
Quicksort,75000,1,1,1456851,2620050,0.001732
QuicksortI,75000,1,1,1583313,2495707,0.000941
Introsort,75000,1,1,1192428,387908,0.000380
Countingsort,75000,1,1,0,150000,0.138319
Bucketsort,75000,1,1,75000,300000,0.002039
RadixsortC,75000,1,1,0,1350000,0.002074
RadixsortB,75000,1,1,0,3375000,0.005684
Bolha,75000,1,2,2812462500,8437387500,13.036968
Coquetel,75000,1,2,2812462500,8437387500,13.119602
Selecao,75000,1,2,2812462500,112500,0.720333
Insercao,75000,1,2,2812462500,2812612498,0.533555
Shellsort,75000,1,2,1228786,2169122,0.000841
Mergesort,75000,1,2,624316,2437856,0.000789
Heapsort,75000,1,2,1118485,1470160,0.002404
Quicksort,75000,1,2,1567094,2667489,0.001647
QuicksortI,75000,1,2,1564413,2364973,0.001043
Introsort,75000,1,2,1192428,387908,0.000378
Countingsort,75000,1,2,0,150000,0.137799
Bucketsort,75000,1,2,75000,300000,0.002027
RadixsortC,75000,1,2,0,1350000,0.002068
RadixsortB,75000,1,2,0,3375000,0.005732
Bolha,75000,1,3,2812462500,8437387500,13.035724
Coquetel,75000,1,3,2812462500,8437387500,13.116571
Selecao,75000,1,3,2812462500,112500,0.720906
Insercao,75000,1,3,2812462500,2812612498,0.533701
Shellsort,75000,1,3,1228786,2169122,0.000809
Mergesort,75000,1,3,624316,2437856,0.000803
Heapsort,75000,1,3,1118485,1470160,0.002413
Quicksort,75000,1,3,1470293,2479248,0.001662
QuicksortI,75000,1,3,1641537,2385157,0.000933
Introsort,75000,1,3,1192428,387908,0.000381
Countingsort,75000,1,3,0,150000,0.137762
Bucketsort,75000,1,3,75000,300000,0.002033
RadixsortC,75000,1,3,0,1350000,0.002078
RadixsortB,75000,1,3,0,3375000,0.005777
Bolha,75000,2,1,2812416444,4216087818,11.017176
Coquetel,75000,2,1,2105864472,4216087818,9.397303
Selecao,75000,2,1,2812462500,224973,0.742279
Insercao,75000,2,1,1405437595,1405512604,0.266978
Shellsort,75000,2,1,1851701,2783313,0.005164
Mergesort,75000,2,1,1121193,2381717,0.003924
Heapsort,75000,2,1,1126429,1523693,0.004386
Quicksort,75000,2,1,1494510,2518992,0.003733
QuicksortI,75000,2,1,1541974,2237230,0.002908
Introsort,75000,2,1,1543212,1052524,0.002869
Countingsort,75000,2,1,0,150000,0.139461
Bucketsort,75000,2,1,78502,303502,0.003265
RadixsortC,75000,2,1,0,1350000,0.002083
RadixsortB,75000,2,1,0,3375000,0.005285
Bolha,75000,2,2,2812377422,4219693836,10.977067
Coquetel,75000,2,2,2116313859,4219693836,9.348272
Selecao,75000,2,2,2812462500,224970,0.736513
Insercao,75000,2,2,1406639597,1406714610,0.267453
Shellsort,75000,2,2,1850416,2781667,0.005223
Mergesort,75000,2,2,1121384,2382221,0.003894
Heapsort,75000,2,2,1126496,1523691,0.004401
Quicksort,75000,2,2,1484200,2570469,0.003560
QuicksortI,75000,2,2,1515331,2242194,0.002859
Introsort,75000,2,2,1659412,1039115,0.002832
Countingsort,75000,2,2,0,150000,0.140305
Bucketsort,75000,2,2,78469,303469,0.003282
RadixsortC,75000,2,2,0,1350000,0.002082
RadixsortB,75000,2,2,0,3375000,0.005306
Bolha,75000,2,3,2812392749,4220995242,10.977070
Coquetel,75000,2,3,2108831159,4220995242,9.393760
Selecao,75000,2,3,2812462500,224946,0.739821
Insercao,75000,2,3,1407073405,1407148412,0.267372
Shellsort,75000,2,3,1849353,2780661,0.005180
Mergesort,75000,2,3,1120776,2382074,0.003911
Heapsort,75000,2,3,1126219,1524147,0.004406
Quicksort,75000,2,3,1440060,2520918,0.003448
QuicksortI,75000,2,3,1567094,2160425,0.002940
Introsort,75000,2,3,1599121,1042619,0.002828
Countingsort,75000,2,3,0,150000,0.139870
Bucketsort,75000,2,3,78497,303497,0.003245
RadixsortC,75000,2,3,0,1350000,0.002073
RadixsortB,75000,2,3,0,3375000,0.005415
Bolha,80000,0,1,79999,0,0.000037
Coquetel,80000,0,1,79999,0,0.000037
Selecao,80000,0,1,3199960000,0,0.826479
Insercao,80000,0,1,79999,159998,0.000032
Shellsort,80000,0,1,959427,1918854,0.000482
Mergesort,80000,0,1,636864,1945792,0.000682
Heapsort,80000,0,1,1223816,1693146,0.002457
Quicksort,80000,0,1,1610943,2669595,0.001584
QuicksortI,80000,0,1,1469641,2387270,0.000758
Introsort,80000,0,1,1230584,291064,0.000370
Countingsort,80000,0,1,0,160000,0.134798
Bucketsort,80000,0,1,80000,320000,0.001847
RadixsortC,80000,0,1,0,1440000,0.002217
RadixsortB,80000,0,1,0,3600000,0.005896
Bolha,80000,0,2,79999,0,0.000037
Coquetel,80000,0,2,79999,0,0.000037
Selecao,80000,0,2,3199960000,0,0.809482
Insercao,80000,0,2,79999,159998,0.000032
Shellsort,80000,0,2,959427,1918854,0.000456
Mergesort,80000,0,2,636864,1945792,0.000684
Heapsort,80000,0,2,1223816,1693146,0.002427
Quicksort,80000,0,2,1534906,2604870,0.001618
QuicksortI,80000,0,2,1532621,2387993,0.000699
Introsort,80000,0,2,1230584,291064,0.000368
Countingsort,80000,0,2,0,160000,0.135231
Bucketsort,80000,0,2,80000,320000,0.001841
RadixsortC,80000,0,2,0,1440000,0.002221
RadixsortB,80000,0,2,0,3600000,0.006047
Bolha,80000,0,3,79999,0,0.000036
Coquetel,80000,0,3,79999,0,0.000037
Selecao,80000,0,3,3199960000,0,0.809966
Insercao,80000,0,3,79999,159998,0.000032
Shellsort,80000,0,3,959427,1918854,0.000484
Mergesort,80000,0,3,636864,1945792,0.000685
Heapsort,80000,0,3,1223816,1693146,0.002530
Quicksort,80000,0,3,1634961,2662260,0.001788
QuicksortI,80000,0,3,1536944,2349023,0.000770
Introsort,80000,0,3,1230584,291064,0.000367
Countingsort,80000,0,3,0,160000,0.135436
Bucketsort,80000,0,3,80000,320000,0.001836
RadixsortC,80000,0,3,0,1440000,0.002203
RadixsortB,80000,0,3,0,3600000,0.005948
Bolha,80000,1,1,3199960000,9599880000,14.847399
Coquetel,80000,1,1,3199960000,9599880000,14.969638
Selecao,80000,1,1,3199960000,120000,0.842905
Insercao,80000,1,1,3199960000,3200119998,0.609074
Shellsort,80000,1,1,1314096,2333798,0.000891
Mergesort,80000,1,1,672064,2617856,0.000828
Heapsort,80000,1,1,1198738,1574070,0.002734
Quicksort,80000,1,1,1542335,2684742,0.001749
QuicksortI,80000,1,1,1701007,2640520,0.001007
Introsort,80000,1,1,1270578,411058,0.000398
Countingsort,80000,1,1,0,160000,0.137423
Bucketsort,80000,1,1,80000,320000,0.002178
RadixsortC,80000,1,1,0,1440000,0.002209
RadixsortB,80000,1,1,0,3600000,0.006407
Bolha,80000,1,2,3199960000,9599880000,14.828794
Coquetel,80000,1,2,3199960000,9599880000,14.922559
Selecao,80000,1,2,3199960000,120000,0.818550
Insercao,80000,1,2,3199960000,3200119998,0.607007
Shellsort,80000,1,2,1314096,2333798,0.000855
Mergesort,80000,1,2,672064,2617856,0.000820
Heapsort,80000,1,2,1198738,1574070,0.002701
Quicksort,80000,1,2,1528143,2572779,0.001983
QuicksortI,80000,1,2,1631714,2450345,0.001109
Introsort,80000,1,2,1270578,411058,0.000385
Countingsort,80000,1,2,0,160000,0.137383
Bucketsort,80000,1,2,80000,320000,0.002177
RadixsortC,80000,1,2,0,1440000,0.002209
RadixsortB,80000,1,2,0,3600000,0.006285
Bolha,80000,1,3,3199960000,9599880000,14.836322
Coquetel,80000,1,3,3199960000,9599880000,14.923432
Selecao,80000,1,3,3199960000,120000,0.819816
Insercao,80000,1,3,3199960000,3200119998,0.607713
Shellsort,80000,1,3,1314096,2333798,0.000848
Mergesort,80000,1,3,672064,2617856,0.000831
Heapsort,80000,1,3,1198738,1574070,0.002545
Quicksort,80000,1,3,1556459,2613759,0.001995
QuicksortI,80000,1,3,1721012,2553450,0.001110
Introsort,80000,1,3,1270578,411058,0.000391
Countingsort,80000,1,3,0,160000,0.137432
Bucketsort,80000,1,3,80000,320000,0.002170
RadixsortC,80000,1,3,0,1440000,0.002224
RadixsortB,80000,1,3,0,3600000,0.006312
Bolha,80000,2,1,3199817155,4801026090,12.546674
Coquetel,80000,2,1,2398339180,4801026090,10.660519
Selecao,80000,2,1,3199960000,239952,0.839532
Insercao,80000,2,1,1600422013,1600502028,0.304121
Shellsort,80000,2,1,1990386,2990593,0.005566
Mergesort,80000,2,1,1203564,2556537,0.004210
Heapsort,80000,2,1,1209276,1633151,0.004719
Quicksort,80000,2,1,1564731,2803941,0.003676
QuicksortI,80000,2,1,1580680,2407842,0.003223
Introsort,80000,2,1,1684484,1123218,0.003076
Countingsort,80000,2,1,0,160000,0.138629
Bucketsort,80000,2,1,83885,323885,0.003529
RadixsortC,80000,2,1,0,1440000,0.002211
RadixsortB,80000,2,1,0,3600000,0.005804
Bolha,80000,2,2,3199909597,4805101188,12.581688
Coquetel,80000,2,2,2398699504,4805101188,10.766239
Selecao,80000,2,2,3199960000,239961,0.862695
Insercao,80000,2,2,1601780385,1601860394,0.306684
Shellsort,80000,2,2,1991957,2992281,0.005564
Mergesort,80000,2,2,1203715,2555855,0.004136
Heapsort,80000,2,2,1209290,1633611,0.004579
Quicksort,80000,2,2,1710474,2952777,0.003702
QuicksortI,80000,2,2,1642573,2346081,0.003147
Introsort,80000,2,2,1724885,1115451,0.003102
Countingsort,80000,2,2,0,160000,0.139178
Bucketsort,80000,2,2,83707,323707,0.003533
RadixsortC,80000,2,2,0,1440000,0.002209
RadixsortB,80000,2,2,0,3600000,0.005809
Bolha,80000,2,3,3199920097,4810382976,12.630167
Coquetel,80000,2,3,2407362795,4810382976,10.758130
Selecao,80000,2,3,3199960000,239955,0.860312
Insercao,80000,2,3,1603540979,1603620990,0.305373
Shellsort,80000,2,3,1993852,2994237,0.005637
Mergesort,80000,2,3,1203619,2556172,0.004146
Heapsort,80000,2,3,1209587,1633322,0.004715
Quicksort,80000,2,3,1544041,2572842,0.003740
QuicksortI,80000,2,3,1633115,2596433,0.003283
Introsort,80000,2,3,1689502,1123731,0.003072
Countingsort,80000,2,3,0,160000,0.139105
Bucketsort,80000,2,3,83708,323708,0.003495
RadixsortC,80000,2,3,0,1440000,0.002214
RadixsortB,80000,2,3,0,3600000,0.005872
Bolha,85000,0,1,84999,0,0.000044
Coquetel,85000,0,1,84999,0,0.000039
Selecao,85000,0,1,3612457500,0,0.941836
Insercao,85000,0,1,84999,169998,0.000035
Shellsort,85000,0,1,1024427,2048854,0.000528
Mergesort,85000,0,1,678956,2077884,0.000770
Heapsort,85000,0,1,1308308,1807560,0.002663
Quicksort,85000,0,1,1611520,2748630,0.001682
QuicksortI,85000,0,1,1547376,2486874,0.000721
Introsort,85000,0,1,1306744,307224,0.000402
Countingsort,85000,0,1,0,170000,0.133948
Bucketsort,85000,0,1,85000,340000,0.001942
RadixsortC,85000,0,1,0,1530000,0.002359
RadixsortB,85000,0,1,0,3825000,0.006409
Bolha,85000,0,2,84999,0,0.000041
Coquetel,85000,0,2,84999,0,0.000041
Selecao,85000,0,2,3612457500,0,0.941996
Insercao,85000,0,2,84999,169998,0.000035
Shellsort,85000,0,2,1024427,2048854,0.000508
Mergesort,85000,0,2,678956,2077884,0.000764
Heapsort,85000,0,2,1308308,1807560,0.002787
Quicksort,85000,0,2,1718591,2636010,0.001761
QuicksortI,85000,0,2,1547702,2458620,0.000719
Introsort,85000,0,2,1306744,307224,0.000398
Countingsort,85000,0,2,0,170000,0.134397
Bucketsort,85000,0,2,85000,340000,0.001964
RadixsortC,85000,0,2,0,1530000,0.002373
RadixsortB,85000,0,2,0,3825000,0.006381
Bolha,85000,0,3,84999,0,0.000051
Coquetel,85000,0,3,84999,0,0.000051
Selecao,85000,0,3,3612457500,0,0.915226
Insercao,85000,0,3,84999,169998,0.000034
Shellsort,85000,0,3,1024427,2048854,0.000497
Mergesort,85000,0,3,678956,2077884,0.000737
Heapsort,85000,0,3,1308308,1807560,0.002608
Quicksort,85000,0,3,1638287,2741568,0.001808
QuicksortI,85000,0,3,1544725,2456577,0.000723
Introsort,85000,0,3,1306744,307224,0.000399
Countingsort,85000,0,3,0,170000,0.136628
Bucketsort,85000,0,3,85000,340000,0.001982
RadixsortC,85000,0,3,0,1530000,0.002396
RadixsortB,85000,0,3,0,3825000,0.007893
Bolha,85000,1,1,3612457500,10837372500,16.740857
Coquetel,85000,1,1,3612457500,10837372500,16.859030
Selecao,85000,1,1,3612457500,127500,0.948544
Insercao,85000,1,1,3612457500,3612627498,0.687286
Shellsort,85000,1,1,1416084,2513920,0.000918
Mergesort,85000,1,1,719972,2797856,0.000882
Heapsort,85000,1,1,1281633,1681244,0.002807
Quicksort,85000,1,1,1735412,2942382,0.002006
QuicksortI,85000,1,1,1914309,2829807,0.001075
Introsort,85000,1,1,1349236,434716,0.000428
Countingsort,85000,1,1,0,170000,0.136084
Bucketsort,85000,1,1,85000,340000,0.002442
RadixsortC,85000,1,1,0,1530000,0.002355
RadixsortB,85000,1,1,0,3825000,0.006942
Bolha,85000,1,2,3612457500,10837372500,16.737233
Coquetel,85000,1,2,3612457500,10837372500,16.848082
Selecao,85000,1,2,3612457500,127500,0.925663
Insercao,85000,1,2,3612457500,3612627498,0.685419
Shellsort,85000,1,2,1416084,2513920,0.000895
Mergesort,85000,1,2,719972,2797856,0.000913
Heapsort,85000,1,2,1281633,1681244,0.002738
Quicksort,85000,1,2,1774088,3020181,0.002034
QuicksortI,85000,1,2,1847523,2741474,0.001086
Introsort,85000,1,2,1349236,434716,0.000418
Countingsort,85000,1,2,0,170000,0.136372
Bucketsort,85000,1,2,85000,340000,0.002368
RadixsortC,85000,1,2,0,1530000,0.002333
RadixsortB,85000,1,2,0,3825000,0.006850
Bolha,85000,1,3,3612457500,10837372500,16.750763
Coquetel,85000,1,3,3612457500,10837372500,16.849299
Selecao,85000,1,3,3612457500,127500,0.926248
Insercao,85000,1,3,3612457500,3612627498,0.685603
Shellsort,85000,1,3,1416084,2513920,0.000935
Mergesort,85000,1,3,719972,2797856,0.000896
Heapsort,85000,1,3,1281633,1681244,0.002740
Quicksort,85000,1,3,1694473,2710005,0.002083
QuicksortI,85000,1,3,1808372,2651696,0.001209
Introsort,85000,1,3,1349236,434716,0.000417
Countingsort,85000,1,3,0,170000,0.135919
Bucketsort,85000,1,3,85000,340000,0.002296
RadixsortC,85000,1,3,0,1530000,0.002385
RadixsortB,85000,1,3,0,3825000,0.006833
Bolha,85000,2,1,3612432075,5411957394,14.222383
Coquetel,85000,2,1,2713301879,5411957394,12.075520
Selecao,85000,2,1,3612457500,254967,0.949862
Insercao,85000,2,1,1804070787,1804155796,0.342666
Shellsort,85000,2,1,2126672,3195506,0.005967
Mergesort,85000,2,1,1286257,2730729,0.004413
Heapsort,85000,2,1,1292701,1743357,0.004937
Quicksort,85000,2,1,1684193,2930367,0.003937
QuicksortI,85000,2,1,1915078,2964635,0.003366
Introsort,85000,2,1,1792647,1199731,0.003302
Countingsort,85000,2,1,0,170000,0.137154
Bucketsort,85000,2,1,88901,343901,0.003804
RadixsortC,85000,2,1,0,1530000,0.002339
RadixsortB,85000,2,1,0,3825000,0.006511
Bolha,85000,2,2,3612148995,5422668930,14.260531
Coquetel,85000,2,2,2709991130,5422668930,12.151279
Selecao,85000,2,2,3612457500,254943,0.971079
Insercao,85000,2,2,1807641297,1807726308,0.343644
Shellsort,85000,2,2,2132486,3201187,0.005962
Mergesort,85000,2,2,1286270,2730869,0.004458
Heapsort,85000,2,2,1292790,1743645,0.005020
Quicksort,85000,2,2,1656862,2695077,0.003960
QuicksortI,85000,2,2,1749678,2738477,0.003323
Introsort,85000,2,2,1787270,1198278,0.003248
Countingsort,85000,2,2,0,170000,0.137517
Bucketsort,85000,2,2,88873,343873,0.003778
RadixsortC,85000,2,2,0,1530000,0.002337
RadixsortB,85000,2,2,0,3825000,0.006392
Bolha,85000,2,3,3612298734,5402817741,14.149803
Coquetel,85000,2,3,2707270074,5402817741,12.022511
Selecao,85000,2,3,3612457500,254958,0.947424
Insercao,85000,2,3,1801024240,1801109245,0.342176
Shellsort,85000,2,3,2122653,3191205,0.005945
Mergesort,85000,2,3,1286382,2731100,0.004417
Heapsort,85000,2,3,1292792,1743602,0.004982
Quicksort,85000,2,3,1658205,2858046,0.004092
QuicksortI,85000,2,3,1944351,3037869,0.003398
Introsort,85000,2,3,1809449,1198435,0.003254
Countingsort,85000,2,3,0,170000,0.138048
Bucketsort,85000,2,3,88950,343950,0.003754
RadixsortC,85000,2,3,0,1530000,0.002375
RadixsortB,85000,2,3,0,3825000,0.006293
Bolha,90000,0,1,89999,0,0.000040
Coquetel,90000,0,1,89999,0,0.000040
Selecao,90000,0,1,4049955000,0,1.066865
Insercao,90000,0,1,89999,179998,0.000037
Shellsort,90000,0,1,1089427,2178854,0.000557
Mergesort,90000,0,1,723680,2212608,0.000809
Heapsort,90000,0,1,1392751,1921994,0.002861
Quicksort,90000,0,1,1780268,3190515,0.001919
QuicksortI,90000,0,1,1870295,2538844,0.000876
Introsort,90000,0,1,1378776,319256,0.000447
Countingsort,90000,0,1,0,180000,0.133507
Bucketsort,90000,0,1,90000,360000,0.002056
RadixsortC,90000,0,1,0,1620000,0.002661
RadixsortB,90000,0,1,0,4050000,0.006910
Bolha,90000,0,2,89999,0,0.000042
Coquetel,90000,0,2,89999,0,0.000043
Selecao,90000,0,2,4049955000,0,1.066523
Insercao,90000,0,2,89999,179998,0.000038
Shellsort,90000,0,2,1089427,2178854,0.000557
Mergesort,90000,0,2,723680,2212608,0.000793
Heapsort,90000,0,2,1392751,1921994,0.002971
Quicksort,90000,0,2,1738296,2797437,0.001853
QuicksortI,90000,0,2,1648546,2696437,0.000746
Introsort,90000,0,2,1378776,319256,0.000443
Countingsort,90000,0,2,0,180000,0.133342
Bucketsort,90000,0,2,90000,360000,0.002077
RadixsortC,90000,0,2,0,1620000,0.002502
RadixsortB,90000,0,2,0,4050000,0.007066
Bolha,90000,0,3,89999,0,0.000043
Coquetel,90000,0,3,89999,0,0.000042
Selecao,90000,0,3,4049955000,0,1.025124
Insercao,90000,0,3,89999,179998,0.000040
Shellsort,90000,0,3,1089427,2178854,0.000551
Mergesort,90000,0,3,723680,2212608,0.000781
Heapsort,90000,0,3,1392751,1921994,0.002873
Quicksort,90000,0,3,1835904,2993235,0.001860
QuicksortI,90000,0,3,1856941,2887573,0.000770
Introsort,90000,0,3,1378776,319256,0.000439
Countingsort,90000,0,3,0,180000,0.132989
Bucketsort,90000,0,3,90000,360000,0.002062
RadixsortC,90000,0,3,0,1620000,0.002516
RadixsortB,90000,0,3,0,4050000,0.006847
Bolha,90000,1,1,4049955000,12149865000,18.808061
Coquetel,90000,1,1,4049955000,12149865000,18.897557
Selecao,90000,1,1,4049955000,135000,1.036695
Insercao,90000,1,1,4049955000,4050134998,0.768632
Shellsort,90000,1,1,1489016,2653554,0.001003
Mergesort,90000,1,1,765248,2977856,0.000952
Heapsort,90000,1,1,1363320,1784928,0.002904
Quicksort,90000,1,1,1792704,2940555,0.002147
QuicksortI,90000,1,1,1972694,2953563,0.001264
Introsort,90000,1,1,1423770,454250,0.000462
Countingsort,90000,1,1,0,180000,0.135596
Bucketsort,90000,1,1,90000,360000,0.002450
RadixsortC,90000,1,1,0,1620000,0.002518
RadixsortB,90000,1,1,0,4050000,0.007434
Bolha,90000,1,2,4049955000,12149865000,18.765162
Coquetel,90000,1,2,4049955000,12149865000,18.895689
Selecao,90000,1,2,4049955000,135000,1.038717
Insercao,90000,1,2,4049955000,4050134998,0.768665
Shellsort,90000,1,2,1489016,2653554,0.001000
Mergesort,90000,1,2,765248,2977856,0.000956
Heapsort,90000,1,2,1363320,1784928,0.003019
Quicksort,90000,1,2,1777802,3100107,0.002002
QuicksortI,90000,1,2,1936616,2647369,0.001246
Introsort,90000,1,2,1423770,454250,0.000467
Countingsort,90000,1,2,0,180000,0.135400
Bucketsort,90000,1,2,90000,360000,0.002460
RadixsortC,90000,1,2,0,1620000,0.002724
RadixsortB,90000,1,2,0,4050000,0.007320
Bolha,90000,1,3,4049955000,12149865000,19.000705
Coquetel,90000,1,3,4049955000,12149865000,19.018522
Selecao,90000,1,3,4049955000,135000,1.069118
Insercao,90000,1,3,4049955000,4050134998,0.769657
Shellsort,90000,1,3,1489016,2653554,0.000955
Mergesort,90000,1,3,765248,2977856,0.000951
Heapsort,90000,1,3,1363320,1784928,0.002975
Quicksort,90000,1,3,1779131,3119700,0.002119
QuicksortI,90000,1,3,1902459,2773809,0.001190
Introsort,90000,1,3,1423770,454250,0.000468
Countingsort,90000,1,3,0,180000,0.135223
Bucketsort,90000,1,3,90000,360000,0.002456
RadixsortC,90000,1,3,0,1620000,0.002502
RadixsortB,90000,1,3,0,4050000,0.007368
Bolha,90000,2,1,4049871972,6080106135,16.033665
Coquetel,90000,2,1,3033017649,6080106135,13.623518
Selecao,90000,2,1,4049955000,269946,1.066831
Insercao,90000,2,1,2026792033,2026882043,0.385077
Shellsort,90000,2,1,2266432,3402876,0.006326
Mergesort,90000,2,1,1369629,2906853,0.004668
Heapsort,90000,2,1,1376373,1853794,0.005186
Quicksort,90000,2,1,1750805,3029322,0.004338
QuicksortI,90000,2,1,1994527,2942070,0.003564
Introsort,90000,2,1,1954323,1267178,0.003468
Countingsort,90000,2,1,0,180000,0.137719
Bucketsort,90000,2,1,94065,364065,0.004082
RadixsortC,90000,2,1,0,1620000,0.002480
RadixsortB,90000,2,1,0,4050000,0.006807
Bolha,90000,2,2,4049949005,6073651752,16.015432
Coquetel,90000,2,2,3038692122,6073651752,13.619741
Selecao,90000,2,2,4049955000,269958,1.084612
Insercao,90000,2,2,2024640571,2024730582,0.386077
Shellsort,90000,2,2,2269814,3406565,0.006276
Mergesort,90000,2,2,1369466,2906722,0.004695
Heapsort,90000,2,2,1376453,1853892,0.005237
Quicksort,90000,2,2,1775961,2974650,0.004589
QuicksortI,90000,2,2,1973087,2791386,0.003544
Introsort,90000,2,2,1926888,1271798,0.003450
Countingsort,90000,2,2,0,180000,0.137304
Bucketsort,90000,2,2,94197,364197,0.003992
RadixsortC,90000,2,2,0,1620000,0.002493
RadixsortB,90000,2,2,0,4050000,0.006848
Bolha,90000,2,3,4049490834,6071752458,15.945790
Coquetel,90000,2,3,3045964545,6071752458,13.613479
Selecao,90000,2,3,4049955000,269955,1.080091
Insercao,90000,2,3,2024007477,2024097484,0.385225
Shellsort,90000,2,3,2263242,3399987,0.006312
Mergesort,90000,2,3,1369429,2906586,0.004672
Heapsort,90000,2,3,1376824,1853727,0.005222
Quicksort,90000,2,3,1777889,2838543,0.004225
QuicksortI,90000,2,3,1896311,2806120,0.003672
Introsort,90000,2,3,2024466,1260104,0.003399
Countingsort,90000,2,3,0,180000,0.136896
Bucketsort,90000,2,3,94153,364153,0.003999
RadixsortC,90000,2,3,0,1620000,0.002493
RadixsortB,90000,2,3,0,4050000,0.006897
Bolha,95000,0,1,94999,0,0.000043
Coquetel,95000,0,1,94999,0,0.000048
Selecao,95000,0,1,4512452500,0,1.170612
Insercao,95000,0,1,94999,189998,0.000039
Shellsort,95000,0,1,1154427,2308854,0.000592
Mergesort,95000,0,1,768708,2347636,0.000836
Heapsort,95000,0,1,1477234,2036408,0.002919
Quicksort,95000,0,1,1920001,3287271,0.001945
QuicksortI,95000,0,1,1794671,3040913,0.000949
Introsort,95000,0,1,1456968,337448,0.000437
Countingsort,95000,0,1,0,190000,0.132178
Bucketsort,95000,0,1,95000,380000,0.002198
RadixsortC,95000,0,1,0,1710000,0.002648
RadixsortB,95000,0,1,0,4275000,0.007378
Bolha,95000,0,2,94999,0,0.000037
Coquetel,95000,0,2,94999,0,0.000039
Selecao,95000,0,2,4512452500,0,1.157971
Insercao,95000,0,2,94999,189998,0.000039
Shellsort,95000,0,2,1154427,2308854,0.000582
Mergesort,95000,0,2,768708,2347636,0.000840
Heapsort,95000,0,2,1477234,2036408,0.002872
Quicksort,95000,0,2,1854988,3265011,0.001984
QuicksortI,95000,0,2,1789179,2520311,0.000797
Introsort,95000,0,2,1456968,337448,0.000439
Countingsort,95000,0,2,0,190000,0.132254
Bucketsort,95000,0,2,95000,380000,0.002207
RadixsortC,95000,0,2,0,1710000,0.002619
RadixsortB,95000,0,2,0,4275000,0.007345
Bolha,95000,0,3,94999,0,0.000037
Coquetel,95000,0,3,94999,0,0.000038
Selecao,95000,0,3,4512452500,0,1.168090
Insercao,95000,0,3,94999,189998,0.000039
Shellsort,95000,0,3,1154427,2308854,0.000590
Mergesort,95000,0,3,768708,2347636,0.000823
Heapsort,95000,0,3,1477234,2036408,0.002987
Quicksort,95000,0,3,1896629,3045243,0.001863
QuicksortI,95000,0,3,1904844,2797169,0.000846
Introsort,95000,0,3,1456968,337448,0.000441
Countingsort,95000,0,3,0,190000,0.132512
Bucketsort,95000,0,3,95000,380000,0.002186
RadixsortC,95000,0,3,0,1710000,0.002625
RadixsortB,95000,0,3,0,4275000,0.007487
Bolha,95000,1,1,4512452500,13537357500,20.914321
Coquetel,95000,1,1,4512452500,13537357500,21.089957
Selecao,95000,1,1,4512452500,142500,1.178024
Insercao,95000,1,1,4512452500,4512642498,0.856886
Shellsort,95000,1,1,1624997,2852602,0.001019
Mergesort,95000,1,1,810220,3157856,0.001001
Heapsort,95000,1,1,1446548,1893026,0.003043
Quicksort,95000,1,1,1968991,3670419,0.002128
QuicksortI,95000,1,1,2126030,3002817,0.001236
Introsort,95000,1,1,1504462,479942,0.000465
Countingsort,95000,1,1,0,190000,0.135057
Bucketsort,95000,1,1,95000,380000,0.002596
RadixsortC,95000,1,1,0,1710000,0.002651
RadixsortB,95000,1,1,0,4275000,0.007794
Bolha,95000,1,2,4512452500,13537357500,20.905820
Coquetel,95000,1,2,4512452500,13537357500,21.047230
Selecao,95000,1,2,4512452500,142500,1.157163
Insercao,95000,1,2,4512452500,4512642498,0.855953
Shellsort,95000,1,2,1624997,2852602,0.001075
Mergesort,95000,1,2,810220,3157856,0.001019
Heapsort,95000,1,2,1446548,1893026,0.003170
Quicksort,95000,1,2,1986051,3013896,0.002098
