algoritmo,tamanho,tipo,execucao,comparacoes,movimentacoes,tempo
QuicksortI,200000,0,3,4017820,6479474,0.001751
Introsort,200000,0,3,3260728,701688,0.000907
Shellsort,200000,1,1,3593646,6381488,0.002185
Mergesort,200000,1,1,1807808,7075712,0.002038
Heapsort,200000,1,1,3260574,4195724,0.006634
Quicksort,200000,1,1,4332455,7234638,0.004536
QuicksortI,200000,1,1,4582528,6941784,0.002538
Introsort,200000,1,1,3360719,1001680,0.000961
Shellsort,200000,1,2,3593646,6381488,0.001870
Mergesort,200000,1,2,1807808,7075712,0.002043
Heapsort,200000,1,2,3260574,4195724,0.006665
Quicksort,200000,1,2,4332455,7234638,0.004523
QuicksortI,200000,1,2,4582528,6941784,0.002528
Introsort,200000,1,2,3360719,1001680,0.000939
Shellsort,200000,1,3,3593646,6381488,0.001896
Mergesort,200000,1,3,1807808,7075712,0.002071
Heapsort,200000,1,3,3260574,4195724,0.006683
Quicksort,200000,1,3,4194620,7018005,0.004504
QuicksortI,200000,1,3,4812336,7521631,0.002605
Introsort,200000,1,3,3360719,1001680,0.000918
Shellsort,200000,2,1,5476898,8199674,0.014804
Mergesort,200000,2,1,3273137,6921267,0.010995
Heapsort,200000,2,1,3289311,4350195,0.012394
Quicksort,200000,2,1,4202387,6780156,0.009806
QuicksortI,200000,2,1,4493009,6390970,0.008362
Introsort,200000,2,1,4728905,2965316,0.007902
Shellsort,200000,2,2,5476898,8199674,0.014902
Mergesort,200000,2,2,3273137,6921267,0.010779
Heapsort,200000,2,2,3289311,4350195,0.012359
Quicksort,200000,2,2,4202387,6780156,0.009846
QuicksortI,200000,2,2,4493009,6390970,0.008350
Introsort,200000,2,2,4728905,2965316,0.007896
Shellsort,200000,2,3,5476898,8199674,0.014499
Mergesort,200000,2,3,3273137,6921267,0.010802
Heapsort,200000,2,3,3289311,4350195,0.012374
Quicksort,200000,2,3,4202387,6780156,0.009801
QuicksortI,200000,2,3,4493009,6390970,0.008352
Introsort,200000,2,3,4728905,2965316,0.007882
Shellsort,300000,0,1,4091401,8182802,0.002076
Mergesort,300000,0,1,2678448,8154160,0.002420
Heapsort,300000,0,1,5168588,6911156,0.009447
Quicksort,300000,0,1,6518195,11236617,0.006107
QuicksortI,300000,0,1,6305735,9239431,0.002684
Introsort,300000,0,1,5219768,1101688,0.001454
Shellsort,300000,0,2,4091401,8182802,0.002142
Mergesort,300000,0,2,2678448,8154160,0.002440
Heapsort,300000,0,2,5168588,6911156,0.009376
Quicksort,300000,0,2,6518195,11236617,0.006068
QuicksortI,300000,0,2,6305735,9239431,0.002753
Introsort,300000,0,2,5219768,1101688,0.001469
Shellsort,300000,0,3,4091401,8182802,0.002139
Mergesort,300000,0,3,2678448,8154160,0.002488
Heapsort,300000,0,3,5168588,6911156,0.009364
Quicksort,300000,0,3,6518195,11236617,0.006064
QuicksortI,300000,0,3,6305735,9239431,0.002676
Introsort,300000,0,3,5219768,1101688,0.001420
Shellsort,300000,1,1,5634987,9870710,0.002994
Mergesort,300000,1,1,2797264,10951424,0.003141
Heapsort,300000,1,1,5064393,6476242,0.010029
Quicksort,300000,1,1,6409348,10938087,0.006741
QuicksortI,300000,1,1,7222526,10658622,0.003841
Introsort,300000,1,1,5369758,1551680,0.001497
Shellsort,300000,1,2,5634987,9870710,0.003016
Mergesort,300000,1,2,2797264,10951424,0.003249
Heapsort,300000,1,2,5064393,6476242,0.010099
Quicksort,300000,1,2,6409348,10938087,0.006728
QuicksortI,300000,1,2,7222526,10658622,0.003848
Introsort,300000,1,2,5369758,1551680,0.001471
Shellsort,300000,1,3,5634987,9870710,0.002947
Mergesort,300000,1,3,2797264,10951424,0.003173
Heapsort,300000,1,3,5064393,6476242,0.010105
Quicksort,300000,1,3,6409348,10938087,0.006726
QuicksortI,300000,1,3,7222526,10658622,0.003842
Introsort,300000,1,3,5369758,1551680,0.001513
Shellsort,300000,2,1,8575644,12808908,0.022623
Mergesort,300000,2,1,5084887,10728792,0.016837
Heapsort,300000,2,1,5105022,6696688,0.019421
Quicksort,300000,2,1,6864599,11461965,0.015202
QuicksortI,300000,2,1,6869836,10402917,0.012800
Introsort,300000,2,1,7236371,4594910,0.012282
Shellsort,300000,2,2,8552740,12785474,0.023099
Mergesort,300000,2,2,5085242,10728570,0.016962
Heapsort,300000,2,2,5104772,6696873,0.019373
Quicksort,300000,2,2,6605611,10694190,0.015456
QuicksortI,300000,2,2,6842954,10166117,0.012875
Introsort,300000,2,2,7133679,4609964,0.012259
Shellsort,300000,2,3,8552740,12785474,0.023097
Mergesort,300000,2,3,5085242,10728570,0.016856
Heapsort,300000,2,3,5104772,6696873,0.019359
Quicksort,300000,2,3,6605611,10694190,0.015381
QuicksortI,300000,2,3,6842954,10166117,0.012863
Introsort,300000,2,3,7133679,4609964,0.012269
Shellsort,400000,0,1,5591401,11182802,0.002917
Mergesort,400000,0,1,3660096,11135808,0.003213
Heapsort,400000,0,1,7075315,9383464,0.012709
Quicksort,400000,0,1,8819182,15067326,0.008017
QuicksortI,400000,0,1,8690919,13940535,0.003696
Introsort,400000,0,1,6921464,1403384,0.001884
Shellsort,400000,0,2,5591401,11182802,0.002823
Mergesort,400000,0,2,3660096,11135808,0.003257
Heapsort,400000,0,2,7075315,9383464,0.012581
Quicksort,400000,0,2,8819182,15067326,0.008000
QuicksortI,400000,0,2,8690919,13940535,0.003705
Introsort,400000,0,2,6921464,1403384,0.001906
Shellsort,400000,0,3,5591401,11182802,0.002980
Mergesort,400000,0,3,3660096,11135808,0.003272
Heapsort,400000,0,3,7075315,9383464,0.012673
Quicksort,400000,0,3,8819182,15067326,0.008025
QuicksortI,400000,0,3,8690919,13940535,0.003704
Introsort,400000,0,3,6921464,1403384,0.001884
Shellsort,400000,1,1,7596498,13474606,0.004031
Mergesort,400000,1,1,3815616,14951424,0.004264
Heapsort,400000,1,1,6908017,8810610,0.013432
Quicksort,400000,1,1,8846772,13903146,0.009224
QuicksortI,400000,1,1,10465789,15259579,0.005225
Introsort,400000,1,1,7121454,2003376,0.001995
Shellsort,400000,1,2,7596498,13474606,0.004025
Mergesort,400000,1,2,3815616,14951424,0.004339
Heapsort,400000,1,2,6908017,8810610,0.013467
Quicksort,400000,1,2,8846772,13903146,0.009218
QuicksortI,400000,1,2,10465789,15259579,0.005240
Introsort,400000,1,2,7121454,2003376,0.001984
Shellsort,400000,1,3,7596498,13474606,0.004016
Mergesort,400000,1,3,3815616,14951424,0.004300
Heapsort,400000,1,3,6908017,8810610,0.013442
Quicksort,400000,1,3,8846772,13903146,0.009221
QuicksortI,400000,1,3,10465789,15259579,0.005254
Introsort,400000,1,3,7121454,2003376,0.002001
Shellsort,400000,2,1,11746571,17541068,0.031211
Mergesort,400000,2,1,6946164,14642455,0.022787
Heapsort,400000,2,1,6979050,9098990,0.026624
Quicksort,400000,2,1,9004673,14564757,0.020661
QuicksortI,400000,2,1,9732882,14517374,0.017430
Introsort,400000,2,1,9816450,6281034,0.016827
Shellsort,400000,2,2,11746571,17541068,0.031101
Mergesort,400000,2,2,6946164,14642455,0.022618
Heapsort,400000,2,2,6979050,9098990,0.026779
Quicksort,400000,2,2,9004673,14564757,0.020652
QuicksortI,400000,2,2,9732882,14517374,0.017465
Introsort,400000,2,2,9816450,6281034,0.016816
Shellsort,400000,2,3,11746571,17541068,0.031818
Mergesort,400000,2,3,6946164,14642455,0.022731
Heapsort,400000,2,3,6979050,9098990,0.026621
Quicksort,400000,2,3,9004673,14564757,0.020827
QuicksortI,400000,2,3,9732882,14517374,0.017433
Introsort,400000,2,3,9816450,6281034,0.016893
Shellsort,500000,0,1,7091401,14182802,0.003669
Mergesort,500000,0,1,4692496,14168208,0.004102
Heapsort,500000,0,1,8982084,11855696,0.015884
Quicksort,500000,0,1,12335885,20757357,0.010049
QuicksortI,500000,0,1,11213145,17000858,0.004676
Introsort,500000,0,1,8623160,1705080,0.002352
Shellsort,500000,0,2,7091401,14182802,0.003775
Mergesort,500000,0,2,4692496,14168208,0.004047
Heapsort,500000,0,2,8982084,11855696,0.015988
Quicksort,500000,0,2,12335885,20757357,0.010041
QuicksortI,500000,0,2,11213145,17000858,0.004669
Introsort,500000,0,2,8623160,1705080,0.002356
Shellsort,500000,0,3,7091401,14182802,0.003588
Mergesort,500000,0,3,4692496,14168208,0.004048
Heapsort,500000,0,3,8982084,11855696,0.015893
Quicksort,500000,0,3,11657499,19335597,0.009936
QuicksortI,500000,0,3,10956349,15509744,0.004662
Introsort,500000,0,3,8623160,1705080,0.002349
Shellsort,500000,1,1,9742368,17191290,0.005065
Mergesort,500000,1,1,4783216,18951424,0.005194
Heapsort,500000,1,1,8809546,11168446,0.017002
Quicksort,500000,1,1,11802586,20019762,0.011367
QuicksortI,500000,1,1,13271331,19237845,0.007005
Introsort,500000,1,1,8873150,2455072,0.002487
Shellsort,500000,1,2,9742368,17191290,0.005034
Mergesort,500000,1,2,4783216,18951424,0.005166
Heapsort,500000,1,2,8809546,11168446,0.017046
Quicksort,500000,1,2,11802586,20019762,0.011410
QuicksortI,500000,1,2,13271331,19237845,0.007206
Introsort,500000,1,2,8873150,2455072,0.002457
Shellsort,500000,1,3,9742368,17191290,0.005146
Mergesort,500000,1,3,4783216,18951424,0.005179
Heapsort,500000,1,3,8809546,11168446,0.017016
Quicksort,500000,1,3,11802586,20019762,0.011431
QuicksortI,500000,1,3,13271331,19237845,0.006996
Introsort,500000,1,3,8873150,2455072,0.002481
Shellsort,500000,2,1,14982977,22323234,0.039779
Mergesort,500000,2,1,8837505,18615966,0.029108
Heapsort,500000,2,1,8873119,11524103,0.034130
Quicksort,500000,2,1,12444917,22295190,0.026190
QuicksortI,500000,2,1,11984754,18217286,0.022366
Introsort,500000,2,1,12572897,7919782,0.021080
Shellsort,500000,2,2,14982977,22323234,0.039667
Mergesort,500000,2,2,8837505,18615966,0.029041
Heapsort,500000,2,2,8873119,11524103,0.034081
Quicksort,500000,2,2,12444917,22295190,0.026156
QuicksortI,500000,2,2,11984754,18217286,0.022347
Introsort,500000,2,2,12572897,7919782,0.021092
Shellsort,500000,2,3,14989706,22330115,0.039844
Mergesort,500000,2,3,8837781,18616842,0.028973
Heapsort,500000,2,3,8872898,11524902,0.034163
Quicksort,500000,2,3,11828754,19162305,0.026178
QuicksortI,500000,2,3,11845445,17097888,0.022225
Introsort,500000,2,3,12299409,7928958,0.021079
Shellsort,600000,0,1,8680437,17360874,0.004349
Mergesort,600000,0,1,5656896,17208320,0.005028
Heapsort,600000,0,1,10932774,14428700,0.019228
Quicksort,600000,0,1,14834878,24245982,0.012088
QuicksortI,600000,0,1,13501771,20867569,0.005922
Introsort,600000,0,1,11039544,2203384,0.002987
Shellsort,600000,0,2,8680437,17360874,0.004564
Mergesort,600000,0,2,5656896,17208320,0.005068
Heapsort,600000,0,2,10932774,14428700,0.019182
Quicksort,600000,0,2,14834878,24245982,0.012170
QuicksortI,600000,0,2,13501771,20867569,0.006021
Introsort,600000,0,2,11039544,2203384,0.002957
Shellsort,600000,0,3,8680437,17360874,0.004576
Mergesort,600000,0,3,5656896,17208320,0.005107
Heapsort,600000,0,3,10932774,14428700,0.019374
Quicksort,600000,0,3,14834878,24245982,0.012283
QuicksortI,600000,0,3,13501771,20867569,0.005981
Introsort,600000,0,3,11039544,2203384,0.003077
Shellsort,600000,1,1,12196020,21190936,0.006277
Mergesort,600000,1,1,5894528,23102848,0.006364
Heapsort,600000,1,1,10752302,13556836,0.020640
Quicksort,600000,1,1,14296068,24373485,0.013813
QuicksortI,600000,1,1,15004163,20918525,0.008340
Introsort,600000,1,1,11339533,3103376,0.003096
Shellsort,600000,1,2,12196020,21190936,0.006279
Mergesort,600000,1,2,5894528,23102848,0.006569
Heapsort,600000,1,2,10752302,13556836,0.020722
Quicksort,600000,1,2,14296068,24373485,0.013846
QuicksortI,600000,1,2,15004163,20918525,0.008561
Introsort,600000,1,2,11339533,3103376,0.003131
Shellsort,600000,1,3,12196020,21190936,0.006320
Mergesort,600000,1,3,5894528,23102848,0.006329
Heapsort,600000,1,3,10752302,13556836,0.020628
Quicksort,600000,1,3,14296068,24373485,0.013851
QuicksortI,600000,1,3,15004163,20918525,0.008338
Introsort,600000,1,3,11339533,3103376,0.003068
Shellsort,600000,2,1,18282723,27245188,0.048795
Mergesort,600000,2,1,10769509,22656851,0.035324
Heapsort,600000,2,1,10810172,13992270,0.041946
Quicksort,600000,2,1,13758180,22320330,0.031475
QuicksortI,600000,2,1,14608133,21722225,0.026973
Introsort,600000,2,1,15686712,9565628,0.025540
Shellsort,600000,2,2,18282723,27245188,0.048765
Mergesort,600000,2,2,10769509,22656851,0.035653
Heapsort,600000,2,2,10810172,13992270,0.042003
Quicksort,600000,2,2,13758180,22320330,0.031467
QuicksortI,600000,2,2,14608133,21722225,0.027035
Introsort,600000,2,2,15686712,9565628,0.025501
Shellsort,600000,2,3,18301412,27264121,0.048415
Mergesort,600000,2,3,10769399,22655933,0.035619
Heapsort,600000,2,3,10810631,13991907,0.042267
Quicksort,600000,2,3,14795367,22464813,0.031804
QuicksortI,600000,2,3,14955087,22851662,0.027271
Introsort,600000,2,3,15160008,9635074,0.025637
Shellsort,700000,0,1,10280437,20560874,0.005379
Mergesort,700000,0,1,6651088,20302512,0.006093
Heapsort,700000,0,1,12924799,17018730,0.022731
Quicksort,700000,0,1,17077749,29813655,0.014477
QuicksortI,700000,0,1,16275287,26177163,0.007193
Introsort,700000,0,1,12850264,2514104,0.003619
Shellsort,700000,0,2,10280437,20560874,0.005354
Mergesort,700000,0,2,6651088,20302512,0.005985
Heapsort,700000,0,2,12924799,17018730,0.022499
Quicksort,700000,0,2,17077749,29813655,0.014122
QuicksortI,700000,0,2,16275287,26177163,0.006797
Introsort,700000,0,2,12850264,2514104,0.003526
Shellsort,700000,0,3,10280437,20560874,0.005243
Mergesort,700000,0,3,6651088,20302512,0.005979
Heapsort,700000,0,3,12924799,17018730,0.022529
Quicksort,700000,0,3,16612218,28689450,0.014212
QuicksortI,700000,0,3,15642623,22906020,0.006851
Introsort,700000,0,3,12850264,2514104,0.003614
Shellsort,700000,1,1,14191690,24862698,0.007337
Mergesort,700000,1,1,7000336,27302848,0.007584
Heapsort,700000,1,1,12709511,15959600,0.024514
Quicksort,700000,1,1,17149136,27684339,0.016630
QuicksortI,700000,1,1,18084698,27813411,0.010237
Introsort,700000,1,1,13200255,3564098,0.003760
Shellsort,700000,1,2,14191690,24862698,0.007384
Mergesort,700000,1,2,7000336,27302848,0.007881
Heapsort,700000,1,2,12709511,15959600,0.024660
Quicksort,700000,1,2,17149136,27684339,0.016849
QuicksortI,700000,1,2,18084698,27813411,0.010339
Introsort,700000,1,2,13200255,3564098,0.003733
Shellsort,700000,1,3,14191690,24862698,0.007459
Mergesort,700000,1,3,7000336,27302848,0.007870
Heapsort,700000,1,3,12709511,15959600,0.024410
Quicksort,700000,1,3,17149136,27684339,0.016528
QuicksortI,700000,1,3,18084698,27813411,0.009995
Introsort,700000,1,3,13200255,3564098,0.003696
Shellsort,700000,2,1,21646582,32258058,0.057368
Mergesort,700000,2,1,12722511,26748479,0.041417
Heapsort,700000,2,1,12777312,16488524,0.050067
Quicksort,700000,2,1,16962449,29919558,0.037522
QuicksortI,700000,2,1,17291352,26293007,0.031940
Introsort,700000,2,1,18227790,11271199,0.029842
Shellsort,700000,2,2,21633232,32244943,0.057311
Mergesort,700000,2,2,12722817,26749269,0.041220
Heapsort,700000,2,2,12776766,16489372,0.049564
Quicksort,700000,2,2,17002433,28669452,0.037171
QuicksortI,700000,2,2,18676356,29248698,0.031583
Introsort,700000,2,2,17693803,11343515,0.030163
Shellsort,700000,2,3,21633232,32244943,0.057397
Mergesort,700000,2,3,12722817,26749269,0.041178
Heapsort,700000,2,3,12776766,16489372,0.050061
Quicksort,700000,2,3,17002433,28669452,0.037189
QuicksortI,700000,2,3,18676356,29248698,0.031542
Introsort,700000,2,3,17693803,11343515,0.030314
Shellsort,800000,0,1,11880437,23760874,0.006030
Mergesort,800000,0,1,7720192,23471616,0.006753
Heapsort,800000,0,1,14916866,19608696,0.025701
Quicksort,800000,0,1,19889809,32198247,0.016655
QuicksortI,800000,0,1,18140583,28357037,0.007704
Introsort,800000,0,1,14642936,2806776,0.003911
Shellsort,800000,0,2,11880437,23760874,0.006114
Mergesort,800000,0,2,7720192,23471616,0.006730
Heapsort,800000,0,2,14916866,19608696,0.025837
Quicksort,800000,0,2,19889809,32198247,0.016655
QuicksortI,800000,0,2,18140583,28357037,0.007673
Introsort,800000,0,2,14642936,2806776,0.003888
Shellsort,800000,0,3,11880437,23760874,0.006036
Mergesort,800000,0,3,7720192,23471616,0.006785
Heapsort,800000,0,3,14916866,19608696,0.025873
Quicksort,800000,0,3,19889809,32198247,0.016909
QuicksortI,800000,0,3,18140583,28357037,0.008002
Introsort,800000,0,3,14642936,2806776,0.004026
Shellsort,800000,1,1,16348033,28653086,0.008510
Mergesort,800000,1,1,8031232,31502848,0.008820
Heapsort,800000,1,1,14680074,18384460,0.027926
Quicksort,800000,1,1,19888795,34584699,0.018449
QuicksortI,800000,1,1,21891187,30448287,0.011028
Introsort,800000,1,1,15042925,4006768,0.004092
Shellsort,800000,1,2,16348033,28653086,0.008451
Mergesort,800000,1,2,8031232,31502848,0.008841
Heapsort,800000,1,2,14680074,18384460,0.027950
Quicksort,800000,1,2,19888795,34584699,0.018504
QuicksortI,800000,1,2,21891187,30448287,0.011055
Introsort,800000,1,2,15042925,4006768,0.004106
Shellsort,800000,1,3,16348033,28653086,0.008348
Mergesort,800000,1,3,8031232,31502848,0.008735
Heapsort,800000,1,3,14680074,18384460,0.027962
Quicksort,800000,1,3,19890965,32052702,0.019015
QuicksortI,800000,1,3,20631648,31656589,0.010870
Introsort,800000,1,3,15042925,4006768,0.004049
Shellsort,800000,2,1,25048712,37313344,0.066401
Mergesort,800000,2,1,14691041,30885081,0.047841
Heapsort,800000,2,1,14757475,18999860,0.057905
Quicksort,800000,2,1,19280057,31696278,0.042527
QuicksortI,800000,2,1,21753719,34426372,0.036608
Introsort,800000,2,1,22019442,12875353,0.034186
Shellsort,800000,2,2,25048712,37313344,0.066482
Mergesort,800000,2,2,14691041,30885081,0.047519
Heapsort,800000,2,2,14757475,18999860,0.057839
Quicksort,800000,2,2,19280057,31696278,0.042518
QuicksortI,800000,2,2,21753719,34426372,0.036661
Introsort,800000,2,2,22019442,12875353,0.034269
Shellsort,800000,2,3,25065692,37331194,0.066351
Mergesort,800000,2,3,14690268,30883042,0.047662
Heapsort,800000,2,3,14757549,18999159,0.058012
Quicksort,800000,2,3,19130611,31593351,0.043429
QuicksortI,800000,2,3,19662529,30793829,0.036776
Introsort,800000,2,3,20769567,13089253,0.034738
Shellsort,900000,0,1,13480437,26960874,0.006972
Mergesort,900000,0,1,8767184,26618608,0.007760
Heapsort,900000,0,1,16911354,22198188,0.029699
Quicksort,900000,0,1,22441040,37095798,0.018276
QuicksortI,900000,0,1,20800596,29929714,0.008931
Introsort,900000,0,1,16446872,3110712,0.004325
Shellsort,900000,0,2,13480437,26960874,0.006853
Mergesort,900000,0,2,8767184,26618608,0.007721
Heapsort,900000,0,2,16911354,22198188,0.029174
Quicksort,900000,0,2,22441040,37095798,0.018389
QuicksortI,900000,0,2,20800596,29929714,0.008953
Introsort,900000,0,2,16446872,3110712,0.004352
Shellsort,900000,0,3,13480437,26960874,0.006857
Mergesort,900000,0,3,8767184,26618608,0.007653
Heapsort,900000,0,3,16911354,22198188,0.029121
Quicksort,900000,0,3,22441040,37095798,0.018366
QuicksortI,900000,0,3,20800596,29929714,0.008907
Introsort,900000,0,3,16446872,3110712,0.004347
Shellsort,900000,1,1,18314705,32440412,0.009395
Mergesort,900000,1,1,9084240,35702848,0.009784
Heapsort,900000,1,1,16678013,20858790,0.031644
Quicksort,900000,1,1,22597795,38698584,0.020925
QuicksortI,900000,1,1,23273298,35733040,0.012320
Introsort,900000,1,1,16896863,4460706,0.004496
Shellsort,900000,1,2,18314705,32440412,0.009466
Mergesort,900000,1,2,9084240,35702848,0.009794
Heapsort,900000,1,2,16678013,20858790,0.031623
Quicksort,900000,1,2,22597795,38698584,0.020910
QuicksortI,900000,1,2,23273298,35733040,0.012327
Introsort,900000,1,2,16896863,4460706,0.004504
Shellsort,900000,1,3,18314705,32440412,0.009410
Mergesort,900000,1,3,9084240,35702848,0.009748
Heapsort,900000,1,3,16678013,20858790,0.031621
Quicksort,900000,1,3,24843867,37481532,0.021345
QuicksortI,900000,1,3,24382359,36003138,0.012301
Introsort,900000,1,3,16896863,4460706,0.004496
Shellsort,900000,2,1,28477652,42414444,0.075616
Mergesort,900000,2,1,16679015,35040128,0.054324
Heapsort,900000,2,1,16748850,21519912,0.065799
Quicksort,900000,2,1,21822366,36369858,0.048105
QuicksortI,900000,2,1,23123351,34765475,0.041805
Introsort,900000,2,1,23403645,14790783,0.039411
Shellsort,900000,2,2,28443169,42379940,0.075518
Mergesort,900000,2,2,16678938,35040328,0.054038
Heapsort,900000,2,2,16748056,21520369,0.065761
Quicksort,900000,2,2,21638870,37348020,0.049010
QuicksortI,900000,2,2,23378719,34424734,0.041759
Introsort,900000,2,2,24073884,14724655,0.039220
Shellsort,900000,2,3,28443169,42379940,0.075937
Mergesort,900000,2,3,16678938,35040328,0.054239
Heapsort,900000,2,3,16748056,21520369,0.065770
Quicksort,900000,2,3,21638870,37348020,0.049021
QuicksortI,900000,2,3,23378719,34424734,0.041960
Introsort,900000,2,3,24073884,14724655,0.039341
Shellsort,1000000,0,1,15080437,30160874,0.007568
Mergesort,1000000,0,1,9884992,29836416,0.008475
Heapsort,1000000,0,1,18904276,24787788,0.032499
Quicksort,1000000,0,1,24330757,39721020,0.020519
QuicksortI,1000000,0,1,24112877,37352190,0.009590
Introsort,1000000,0,1,18246328,3410168,0.004833
Shellsort,1000000,0,2,15080437,30160874,0.007643
Mergesort,1000000,0,2,9884992,29836416,0.008629
Heapsort,1000000,0,2,18904276,24787788,0.032614
Quicksort,1000000,0,2,24330757,39721020,0.020837
QuicksortI,1000000,0,2,24112877,37352190,0.010162
Introsort,1000000,0,2,18246328,3410168,0.004858
Shellsort,1000000,0,3,15080437,30160874,0.007858
Mergesort,1000000,0,3,9884992,29836416,0.008562
Heapsort,1000000,0,3,18904276,24787788,0.032437
Quicksort,1000000,0,3,24330757,39721020,0.020465
QuicksortI,1000000,0,3,24112877,37352190,0.009645
Introsort,1000000,0,3,18246328,3410168,0.004847
Shellsort,1000000,1,1,21280921,37213970,0.010876
Mergesort,1000000,1,1,10066432,39902848,0.010924
Heapsort,1000000,1,1,18668027,23333404,0.035455
Quicksort,1000000,1,1,27106815,44353827,0.023442
QuicksortI,1000000,1,1,27718464,41275548,0.014409
Introsort,1000000,1,1,18746317,4910160,0.005059
Shellsort,1000000,1,2,21280921,37213970,0.010729
Mergesort,1000000,1,2,10066432,39902848,0.010779
Heapsort,1000000,1,2,18668027,23333404,0.035171
Quicksort,1000000,1,2,27106815,44353827,0.023339
QuicksortI,1000000,1,2,27718464,41275548,0.014070
Introsort,1000000,1,2,18746317,4910160,0.005003
Shellsort,1000000,1,3,21280921,37213970,0.010733
Mergesort,1000000,1,3,10066432,39902848,0.010964
Heapsort,1000000,1,3,18668027,23333404,0.035368
Quicksort,1000000,1,3,27106815,44353827,0.023647
QuicksortI,1000000,1,3,27718464,41275548,0.014366
Introsort,1000000,1,3,18746317,4910160,0.005046
Shellsort,1000000,2,1,31871786,47475982,0.084746
Mergesort,1000000,2,1,18675169,39231910,0.061069
Heapsort,1000000,2,1,18745520,24048005,0.074745
Quicksort,1000000,2,1,25481295,42817224,0.054311
QuicksortI,1000000,2,1,25302275,39036535,0.046461
Introsort,1000000,2,1,27249986,16463553,0.043949
Shellsort,1000000,2,2,31890661,47494675,0.084914
Mergesort,1000000,2,2,18673653,39231472,0.062168
Heapsort,1000000,2,2,18745051,24047265,0.074554
Quicksort,1000000,2,2,26812618,48771918,0.054305
QuicksortI,1000000,2,2,25738885,41115045,0.046787
Introsort,1000000,2,2,25857249,16565375,0.044040
Shellsort,1000000,2,3,31911009,47515733,0.084925
Mergesort,1000000,2,3,18673660,39231554,0.061621
Heapsort,1000000,2,3,18745977,24049096,0.074094
Quicksort,1000000,2,3,24392157,39024456,0.054021
QuicksortI,1000000,2,3,25949526,40407250,0.047252
Introsort,1000000,2,3,26501080,16480605,0.043845
Shellsort,2000000,0,1,31930768,63861536,0.016164
Mergesort,2000000,0,1,20769984,62672832,0.017906
Heapsort,2000000,0,1,39742431,51729740,0.066973
Quicksort,2000000,0,1,51402986,80386224,0.041547
QuicksortI,2000000,0,1,50296499,77639186,0.019712
Introsort,2000000,0,1,38492664,6820344,0.009985
Shellsort,2000000,0,2,31930768,63861536,0.016206
Mergesort,2000000,0,2,20769984,62672832,0.017949
Heapsort,2000000,0,2,39742431,51729740,0.066867
Quicksort,2000000,0,2,51402986,80386224,0.041584
QuicksortI,2000000,0,2,50296499,77639186,0.019806
Introsort,2000000,0,2,38492664,6820344,0.009965
Shellsort,2000000,0,3,31930768,63861536,0.016023
Mergesort,2000000,0,3,20769984,62672832,0.017937
Heapsort,2000000,0,3,39742431,51729740,0.067098
Quicksort,2000000,0,3,51402986,80386224,0.041700
QuicksortI,2000000,0,3,50296499,77639186,0.019828
Introsort,2000000,0,3,38492664,6820344,0.009983
Shellsort,2000000,1,1,43057068,76353216,0.022522
Mergesort,2000000,1,1,21132864,83805696,0.022721
Heapsort,2000000,1,1,39275916,48652412,0.072127
Quicksort,2000000,1,1,52434568,84607383,0.047742
QuicksortI,2000000,1,1,57888892,89287945,0.028428
Introsort,2000000,1,1,39492652,9820336,0.010424
Shellsort,2000000,1,2,43057068,76353216,0.022429
Mergesort,2000000,1,2,21132864,83805696,0.022829
Heapsort,2000000,1,2,39275916,48652412,0.072057
Quicksort,2000000,1,2,52434568,84607383,0.047603
QuicksortI,2000000,1,2,57888892,89287945,0.028245
Introsort,2000000,1,2,39492652,9820336,0.010377
Shellsort,2000000,1,3,43057068,76353216,0.022437
Mergesort,2000000,1,3,21132864,83805696,0.023255
Heapsort,2000000,1,3,39275916,48652412,0.072473
Quicksort,2000000,1,3,52104620,88753053,0.049014
QuicksortI,2000000,1,3,56861981,88262462,0.028617
Introsort,2000000,1,3,39492652,9820336,0.010648
Shellsort,2000000,2,1,67653882,100590626,0.180411
Mergesort,2000000,2,1,39348625,82463679,0.128810
Heapsort,2000000,2,1,39491704,50097013,0.162322
Quicksort,2000000,2,1,52060261,84746448,0.114101
QuicksortI,2000000,2,1,55619898,80824281,0.098983
Introsort,2000000,2,1,56126849,34416402,0.093054
Shellsort,2000000,2,2,67698631,100636439,0.180374
Mergesort,2000000,2,2,39348899,82463399,0.128601
Heapsort,2000000,2,2,39492834,50098040,0.162590
Quicksort,2000000,2,2,52252812,80521980,0.114947
QuicksortI,2000000,2,2,54709717,80971776,0.097947
Introsort,2000000,2,2,54399851,34601203,0.094219
Shellsort,2000000,2,3,67680193,100617152,0.180431
Mergesort,2000000,2,3,39348565,82461680,0.128903
Heapsort,2000000,2,3,39490808,50095810,0.162291
Quicksort,2000000,2,3,53460262,86591772,0.113898
QuicksortI,2000000,2,3,56120249,84715125,0.098517
Introsort,2000000,2,3,54841366,34561466,0.092906
Shellsort,3000000,0,1,49344013,98688026,0.026049
Mergesort,3000000,0,1,31722432,96528128,0.028898
Heapsort,3000000,0,1,61675227,79501424,0.104231
Quicksort,3000000,0,1,80149497,132861615,0.065527
QuicksortI,3000000,0,1,76465743,124405861,0.031827
Introsort,3000000,0,1,61033912,10689272,0.016054
Shellsort,3000000,0,2,49344013,98688026,0.026040
Mergesort,3000000,0,2,31722432,96528128,0.028917
