algoritmo,tamanho,tipo,execucao,comparacoes,movimentacoes,tempo
RadixsortB,900000,2,3,0,40500000,0.106011
Countingsort,1000000,0,1,0,2000000,0.138992
Bucketsort,1000000,0,1,1000000,4000000,0.020783
RadixsortC,1000000,0,1,0,18000000,0.023925
RadixsortB,1000000,0,1,0,45000000,0.135713
Countingsort,1000000,0,2,0,2000000,0.133593
Bucketsort,1000000,0,2,1000000,4000000,0.022956
RadixsortC,1000000,0,2,0,18000000,0.024707
RadixsortB,1000000,0,2,0,45000000,0.139797
Countingsort,1000000,0,3,0,2000000,0.138286
Bucketsort,1000000,0,3,1000000,4000000,0.020831
RadixsortC,1000000,0,3,0,18000000,0.023913
RadixsortB,1000000,0,3,0,45000000,0.148999
Countingsort,1000000,1,1,0,2000000,0.135690
Bucketsort,1000000,1,1,1000000,4000000,0.030004
RadixsortC,1000000,1,1,0,18000000,0.024660
RadixsortB,1000000,1,1,0,45000000,0.140607
Countingsort,1000000,1,2,0,2000000,0.136920
Bucketsort,1000000,1,2,1000000,4000000,0.028682
RadixsortC,1000000,1,2,0,18000000,0.024660
RadixsortB,1000000,1,2,0,45000000,0.138210
Countingsort,1000000,1,3,0,2000000,0.137039
Bucketsort,1000000,1,3,1000000,4000000,0.028689
RadixsortC,1000000,1,3,0,18000000,0.024689
RadixsortB,1000000,1,3,0,45000000,0.136888
Countingsort,1000000,2,1,0,2000000,0.139075
Bucketsort,1000000,2,1,1047020,4047020,0.074822
RadixsortC,1000000,2,1,0,18000000,0.024807
RadixsortB,1000000,2,1,0,45000000,0.136517
Countingsort,1000000,2,2,0,2000000,0.150900
Bucketsort,1000000,2,2,1046901,4046901,0.079391
RadixsortC,1000000,2,2,0,18000000,0.024952
RadixsortB,1000000,2,2,0,45000000,0.161028
Countingsort,1000000,2,3,0,2000000,0.150566
Bucketsort,1000000,2,3,1046880,4046880,0.073827
RadixsortC,1000000,2,3,0,18000000,0.023856
RadixsortB,1000000,2,3,0,45000000,0.160813
Countingsort,2000000,0,1,0,4000000,0.140670
Bucketsort,2000000,0,1,2000000,8000000,0.045934
RadixsortC,2000000,0,1,0,36000000,0.048492
RadixsortB,2000000,0,1,0,90000000,0.476995
Countingsort,2000000,0,2,0,4000000,0.147206
Bucketsort,2000000,0,2,2000000,8000000,0.039485
RadixsortC,2000000,0,2,0,36000000,0.047301
RadixsortB,2000000,0,2,0,90000000,0.469633
Countingsort,2000000,0,3,0,4000000,0.146679
Bucketsort,2000000,0,3,2000000,8000000,0.045871
RadixsortC,2000000,0,3,0,36000000,0.048429
RadixsortB,2000000,0,3,0,90000000,0.478301
Countingsort,2000000,1,1,0,4000000,0.146317
Bucketsort,2000000,1,1,2000000,8000000,0.057934
RadixsortC,2000000,1,1,0,36000000,0.047850
